gameId,trialNum,repNum,tangram,condition,partial_length,text
22dyGMRgestp8u5Lc,6,0,A,2_thin,7,"standing, but falling backward facing left right"
22dyGMRgestp8u5Lc,6,0,A,2_thin,8,"standing, but falling backward facing left right foot"
22dyGMRgestp8u5Lc,6,0,A,2_thin,9,"standing, but falling backward facing left right foot in"
22dyGMRgestp8u5Lc,6,0,A,2_thin,10,"standing, but falling backward facing left right foot in the"
22dyGMRgestp8u5Lc,6,0,A,2_thin,11,"standing, but falling backward facing left right foot in the air"
22dyGMRgestp8u5Lc,6,0,A,2_thin,12,"standing, but falling backward facing left right foot in the air arms"
22dyGMRgestp8u5Lc,6,0,A,2_thin,13,"standing, but falling backward facing left right foot in the air arms out"
22dyGMRgestp8u5Lc,7,0,D,2_thin,1,Priest
22dyGMRgestp8u5Lc,7,0,D,2_thin,2,Priest standing
22dyGMRgestp8u5Lc,7,0,D,2_thin,3,Priest standing up
22dyGMRgestp8u5Lc,7,0,D,2_thin,4,Priest standing up straight
22dyGMRgestp8u5Lc,7,0,D,2_thin,5,Priest standing up straight facing
22dyGMRgestp8u5Lc,7,0,D,2_thin,6,Priest standing up straight facing left
22dyGMRgestp8u5Lc,7,0,D,2_thin,7,Priest standing up straight facing left reading
22dyGMRgestp8u5Lc,7,0,D,2_thin,8,Priest standing up straight facing left reading from
22dyGMRgestp8u5Lc,7,0,D,2_thin,9,Priest standing up straight facing left reading from Bible
22dyGMRgestp8u5Lc,8,0,F,2_thin,1,Guy
22dyGMRgestp8u5Lc,8,0,F,2_thin,2,Guy relaxing
22dyGMRgestp8u5Lc,8,0,F,2_thin,3,Guy relaxing in
22dyGMRgestp8u5Lc,8,0,F,2_thin,4,Guy relaxing in the
22dyGMRgestp8u5Lc,8,0,F,2_thin,5,Guy relaxing in the park
22dyGMRgestp8u5Lc,8,0,F,2_thin,6,Guy relaxing in the park facing
22dyGMRgestp8u5Lc,8,0,F,2_thin,7,Guy relaxing in the park facing left
22dyGMRgestp8u5Lc,8,0,F,2_thin,8,Guy relaxing in the park facing left arms
22dyGMRgestp8u5Lc,8,0,F,2_thin,9,Guy relaxing in the park facing left arms to
22dyGMRgestp8u5Lc,8,0,F,2_thin,10,Guy relaxing in the park facing left arms to side
22dyGMRgestp8u5Lc,8,0,F,2_thin,11,Guy relaxing in the park facing left arms to side (not
22dyGMRgestp8u5Lc,8,0,F,2_thin,12,Guy relaxing in the park facing left arms to side (not visible)
22dyGMRgestp8u5Lc,8,0,F,2_thin,13,Guy relaxing in the park facing left arms to side (not visible) knees
22dyGMRgestp8u5Lc,8,0,F,2_thin,14,Guy relaxing in the park facing left arms to side (not visible) knees up
22dyGMRgestp8u5Lc,9,0,I,2_thin,1,"standing,"
22dyGMRgestp8u5Lc,9,0,I,2_thin,2,"standing, but"
22dyGMRgestp8u5Lc,9,0,I,2_thin,3,"standing, but falling"
22dyGMRgestp8u5Lc,9,0,I,2_thin,4,"standing, but falling forward"
22dyGMRgestp8u5Lc,9,0,I,2_thin,5,"standing, but falling forward left"
22dyGMRgestp8u5Lc,9,0,I,2_thin,6,"standing, but falling forward left leg"
22dyGMRgestp8u5Lc,9,0,I,2_thin,7,"standing, but falling forward left leg on"
22dyGMRgestp8u5Lc,9,0,I,2_thin,8,"standing, but falling forward left leg on ground"
22dyGMRgestp8u5Lc,9,0,I,2_thin,9,"standing, but falling forward left leg on ground right"
22dyGMRgestp8u5Lc,9,0,I,2_thin,10,"standing, but falling forward left leg on ground right foot"
22dyGMRgestp8u5Lc,9,0,I,2_thin,11,"standing, but falling forward left leg on ground right foot in"
22dyGMRgestp8u5Lc,9,0,I,2_thin,12,"standing, but falling forward left leg on ground right foot in air"
22dyGMRgestp8u5Lc,9,0,I,2_thin,13,"standing, but falling forward left leg on ground right foot in air arms"
22dyGMRgestp8u5Lc,9,0,I,2_thin,14,"standing, but falling forward left leg on ground right foot in air arms out"
22dyGMRgestp8u5Lc,9,0,I,2_thin,15,"standing, but falling forward left leg on ground right foot in air arms out to"
22dyGMRgestp8u5Lc,9,0,I,2_thin,16,"standing, but falling forward left leg on ground right foot in air arms out to catch"
22dyGMRgestp8u5Lc,9,0,I,2_thin,17,"standing, but falling forward left leg on ground right foot in air arms out to catch himself"
22dyGMRgestp8u5Lc,9,0,I,2_thin,18,"standing, but falling forward left leg on ground right foot in air arms out to catch himself face"
22dyGMRgestp8u5Lc,9,0,I,2_thin,19,"standing, but falling forward left leg on ground right foot in air arms out to catch himself face left"
22dyGMRgestp8u5Lc,10,0,E,2_thin,1,kid
22dyGMRgestp8u5Lc,10,0,E,2_thin,2,kid facing
22dyGMRgestp8u5Lc,10,0,E,2_thin,3,kid facing right
22dyGMRgestp8u5Lc,10,0,E,2_thin,4,kid facing right sitting
22dyGMRgestp8u5Lc,10,0,E,2_thin,5,kid facing right sitting on
22dyGMRgestp8u5Lc,10,0,E,2_thin,6,kid facing right sitting on butt
22dyGMRgestp8u5Lc,10,0,E,2_thin,7,kid facing right sitting on butt knees
22dyGMRgestp8u5Lc,10,0,E,2_thin,8,kid facing right sitting on butt knees up
22dyGMRgestp8u5Lc,10,0,E,2_thin,9,kid facing right sitting on butt knees up slightly
22dyGMRgestp8u5Lc,10,0,E,2_thin,10,kid facing right sitting on butt knees up slightly wearing
22dyGMRgestp8u5Lc,10,0,E,2_thin,11,kid facing right sitting on butt knees up slightly wearing bunny
22dyGMRgestp8u5Lc,10,0,E,2_thin,12,kid facing right sitting on butt knees up slightly wearing bunny ears
22dyGMRgestp8u5Lc,11,0,J,2_thin,1,aaagh!!
22dyGMRgestp8u5Lc,11,0,J,2_thin,2,aaagh!! right
22dyGMRgestp8u5Lc,11,0,J,2_thin,3,aaagh!! right half
22dyGMRgestp8u5Lc,11,0,J,2_thin,4,aaagh!! right half of
22dyGMRgestp8u5Lc,11,0,J,2_thin,5,aaagh!! right half of a
22dyGMRgestp8u5Lc,11,0,J,2_thin,6,aaagh!! right half of a bowl
22dyGMRgestp8u5Lc,11,0,J,2_thin,7,aaagh!! right half of a bowl or
22dyGMRgestp8u5Lc,11,0,J,2_thin,8,aaagh!! right half of a bowl or plant
22dyGMRgestp8u5Lc,11,0,J,2_thin,9,aaagh!! right half of a bowl or plant pot
22dyGMRgestp8u5Lc,11,0,J,2_thin,10,aaagh!! right half of a bowl or plant pot showing
22dyGMRgestp8u5Lc,11,0,J,2_thin,11,aaagh!! right half of a bowl or plant pot showing with
22dyGMRgestp8u5Lc,11,0,J,2_thin,12,aaagh!! right half of a bowl or plant pot showing with a
22dyGMRgestp8u5Lc,11,0,J,2_thin,13,aaagh!! right half of a bowl or plant pot showing with a triangle
22dyGMRgestp8u5Lc,11,0,J,2_thin,14,aaagh!! right half of a bowl or plant pot showing with a triangle on
22dyGMRgestp8u5Lc,11,0,J,2_thin,15,aaagh!! right half of a bowl or plant pot showing with a triangle on the
22dyGMRgestp8u5Lc,11,0,J,2_thin,16,aaagh!! right half of a bowl or plant pot showing with a triangle on the top
22dyGMRgestp8u5Lc,11,0,J,2_thin,17,aaagh!! right half of a bowl or plant pot showing with a triangle on the top right
22dyGMRgestp8u5Lc,11,0,J,2_thin,18,aaagh!! right half of a bowl or plant pot showing with a triangle on the top right edge
22dyGMRgestp8u5Lc,11,0,J,2_thin,19,aaagh!! right half of a bowl or plant pot showing with a triangle on the top right edge not
22dyGMRgestp8u5Lc,11,0,J,2_thin,20,aaagh!! right half of a bowl or plant pot showing with a triangle on the top right edge not the
22dyGMRgestp8u5Lc,11,0,J,2_thin,21,aaagh!! right half of a bowl or plant pot showing with a triangle on the top right edge not the very
22dyGMRgestp8u5Lc,11,0,J,2_thin,22,aaagh!! right half of a bowl or plant pot showing with a triangle on the top right edge not the very edge
22dyGMRgestp8u5Lc,12,1,K,2_thin,1,Kneeling
22dyGMRgestp8u5Lc,12,1,K,2_thin,2,Kneeling with
22dyGMRgestp8u5Lc,12,1,K,2_thin,3,Kneeling with bible
22dyGMRgestp8u5Lc,12,1,K,2_thin,4,Kneeling with bible facing
22dyGMRgestp8u5Lc,12,1,K,2_thin,5,Kneeling with bible facing to
22dyGMRgestp8u5Lc,12,1,K,2_thin,6,Kneeling with bible facing to the
22dyGMRgestp8u5Lc,12,1,K,2_thin,7,Kneeling with bible facing to the right
22dyGMRgestp8u5Lc,12,1,K,2_thin,8,Kneeling with bible facing to the right Heel
22dyGMRgestp8u5Lc,12,1,K,2_thin,9,Kneeling with bible facing to the right Heel up
22dyGMRgestp8u5Lc,13,1,L,2_thin,1,Standing
22dyGMRgestp8u5Lc,13,1,L,2_thin,2,Standing up
22dyGMRgestp8u5Lc,13,1,L,2_thin,3,Standing up from
22dyGMRgestp8u5Lc,13,1,L,2_thin,4,Standing up from kneeling
22dyGMRgestp8u5Lc,13,1,L,2_thin,5,Standing up from kneeling Bible
22dyGMRgestp8u5Lc,13,1,L,2_thin,6,Standing up from kneeling Bible still
22dyGMRgestp8u5Lc,13,1,L,2_thin,7,Standing up from kneeling Bible still in
22dyGMRgestp8u5Lc,13,1,L,2_thin,8,Standing up from kneeling Bible still in hand
22dyGMRgestp8u5Lc,14,1,C,2_thin,1,Falling
22dyGMRgestp8u5Lc,14,1,C,2_thin,2,Falling off
22dyGMRgestp8u5Lc,14,1,C,2_thin,3,Falling off building
22dyGMRgestp8u5Lc,14,1,C,2_thin,4,Falling off building Arms
22dyGMRgestp8u5Lc,14,1,C,2_thin,5,Falling off building Arms in
22dyGMRgestp8u5Lc,14,1,C,2_thin,6,Falling off building Arms in air
22dyGMRgestp8u5Lc,15,1,D,2_thin,1,Priest
22dyGMRgestp8u5Lc,15,1,D,2_thin,2,Priest standing
22dyGMRgestp8u5Lc,15,1,D,2_thin,3,Priest standing with
22dyGMRgestp8u5Lc,15,1,D,2_thin,4,Priest standing with bible
22dyGMRgestp8u5Lc,15,1,D,2_thin,5,Priest standing with bible Facing
22dyGMRgestp8u5Lc,15,1,D,2_thin,6,Priest standing with bible Facing to
22dyGMRgestp8u5Lc,15,1,D,2_thin,7,Priest standing with bible Facing to the
22dyGMRgestp8u5Lc,15,1,D,2_thin,8,Priest standing with bible Facing to the left
22dyGMRgestp8u5Lc,16,1,E,2_thin,1,Bunny
22dyGMRgestp8u5Lc,16,1,E,2_thin,2,Bunny ears
22dyGMRgestp8u5Lc,17,1,A,2_thin,1,Falling
22dyGMRgestp8u5Lc,17,1,A,2_thin,2,"Falling backwards,"
22dyGMRgestp8u5Lc,17,1,A,2_thin,3,"Falling backwards, facing"
22dyGMRgestp8u5Lc,17,1,A,2_thin,4,"Falling backwards, facing left,"
22dyGMRgestp8u5Lc,17,1,A,2_thin,5,"Falling backwards, facing left, arms"
22dyGMRgestp8u5Lc,17,1,A,2_thin,6,"Falling backwards, facing left, arms out"
22dyGMRgestp8u5Lc,18,1,J,2_thin,1,Half
22dyGMRgestp8u5Lc,18,1,J,2_thin,2,Half a
22dyGMRgestp8u5Lc,18,1,J,2_thin,3,Half a pot
22dyGMRgestp8u5Lc,18,1,J,2_thin,4,Half a pot with
22dyGMRgestp8u5Lc,18,1,J,2_thin,5,Half a pot with triangle
22dyGMRgestp8u5Lc,18,1,J,2_thin,6,Half a pot with triangle on
22dyGMRgestp8u5Lc,18,1,J,2_thin,7,Half a pot with triangle on top
22dyGMRgestp8u5Lc,19,1,H,2_thin,1,no
22dyGMRgestp8u5Lc,19,1,H,2_thin,2,no arms
22dyGMRgestp8u5Lc,19,1,H,2_thin,3,no arms or
22dyGMRgestp8u5Lc,19,1,H,2_thin,4,no arms or legs
22dyGMRgestp8u5Lc,20,1,G,2_thin,1,high
22dyGMRgestp8u5Lc,20,1,G,2_thin,2,high heel
22dyGMRgestp8u5Lc,20,1,G,2_thin,3,"high heel shoe,"
22dyGMRgestp8u5Lc,20,1,G,2_thin,4,"high heel shoe, facing"
22dyGMRgestp8u5Lc,20,1,G,2_thin,5,"high heel shoe, facing left"
22dyGMRgestp8u5Lc,21,1,B,2_thin,1,baby
22dyGMRgestp8u5Lc,21,1,B,2_thin,2,baby looking
22dyGMRgestp8u5Lc,21,1,B,2_thin,3,baby looking up
22dyGMRgestp8u5Lc,21,1,B,2_thin,4,baby looking up with
22dyGMRgestp8u5Lc,21,1,B,2_thin,5,baby looking up with arms
22dyGMRgestp8u5Lc,21,1,B,2_thin,6,"baby looking up with arms out,"
22dyGMRgestp8u5Lc,21,1,B,2_thin,7,"baby looking up with arms out, bow"
22dyGMRgestp8u5Lc,21,1,B,2_thin,8,"baby looking up with arms out, bow on"
22dyGMRgestp8u5Lc,21,1,B,2_thin,9,"baby looking up with arms out, bow on back"
22dyGMRgestp8u5Lc,21,1,B,2_thin,10,"baby looking up with arms out, bow on back of"
22dyGMRgestp8u5Lc,21,1,B,2_thin,11,"baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,22,1,I,2_thin,1,arms
22dyGMRgestp8u5Lc,22,1,I,2_thin,2,arms out
22dyGMRgestp8u5Lc,22,1,I,2_thin,3,arms out in
22dyGMRgestp8u5Lc,22,1,I,2_thin,4,"arms out in front,"
22dyGMRgestp8u5Lc,22,1,I,2_thin,5,"arms out in front, back"
22dyGMRgestp8u5Lc,22,1,I,2_thin,6,"arms out in front, back leg"
22dyGMRgestp8u5Lc,22,1,I,2_thin,7,"arms out in front, back leg up,"
22dyGMRgestp8u5Lc,22,1,I,2_thin,8,"arms out in front, back leg up, facing"
22dyGMRgestp8u5Lc,22,1,I,2_thin,9,"arms out in front, back leg up, facing left"
22dyGMRgestp8u5Lc,23,1,F,2_thin,1,sitting
22dyGMRgestp8u5Lc,23,1,F,2_thin,2,"sitting down,"
22dyGMRgestp8u5Lc,23,1,F,2_thin,3,"sitting down, facing"
22dyGMRgestp8u5Lc,23,1,F,2_thin,4,"sitting down, facing left,"
22dyGMRgestp8u5Lc,23,1,F,2_thin,5,"sitting down, facing left, no"
22dyGMRgestp8u5Lc,23,1,F,2_thin,6,"sitting down, facing left, no arms"
22dyGMRgestp8u5Lc,23,1,F,2_thin,7,"sitting down, facing left, no arms visible"
22dyGMRgestp8u5Lc,24,2,H,2_thin,1,No
22dyGMRgestp8u5Lc,24,2,H,2_thin,2,No arms
22dyGMRgestp8u5Lc,24,2,H,2_thin,3,No arms or
22dyGMRgestp8u5Lc,24,2,H,2_thin,4,No arms or legs
22dyGMRgestp8u5Lc,24,2,H,2_thin,5,No arms or legs upright
22dyGMRgestp8u5Lc,25,2,B,2_thin,1,baby
22dyGMRgestp8u5Lc,25,2,B,2_thin,2,baby facing
22dyGMRgestp8u5Lc,25,2,B,2_thin,3,baby facing left
22dyGMRgestp8u5Lc,25,2,B,2_thin,4,baby facing left sitting
22dyGMRgestp8u5Lc,25,2,B,2_thin,5,baby facing left sitting down
22dyGMRgestp8u5Lc,25,2,B,2_thin,6,baby facing left sitting down bow
22dyGMRgestp8u5Lc,25,2,B,2_thin,7,baby facing left sitting down bow in
22dyGMRgestp8u5Lc,25,2,B,2_thin,8,baby facing left sitting down bow in back
22dyGMRgestp8u5Lc,25,2,B,2_thin,9,baby facing left sitting down bow in back of
22dyGMRgestp8u5Lc,25,2,B,2_thin,10,baby facing left sitting down bow in back of head
22dyGMRgestp8u5Lc,26,2,I,2_thin,1,guy
22dyGMRgestp8u5Lc,26,2,I,2_thin,2,guy falling
22dyGMRgestp8u5Lc,26,2,I,2_thin,3,guy falling forward
22dyGMRgestp8u5Lc,26,2,I,2_thin,4,guy falling forward and
22dyGMRgestp8u5Lc,26,2,I,2_thin,5,guy falling forward and left
22dyGMRgestp8u5Lc,26,2,I,2_thin,6,guy falling forward and left one
22dyGMRgestp8u5Lc,26,2,I,2_thin,7,guy falling forward and left one leg
22dyGMRgestp8u5Lc,26,2,I,2_thin,8,guy falling forward and left one leg up
22dyGMRgestp8u5Lc,26,2,I,2_thin,9,guy falling forward and left one leg up in
22dyGMRgestp8u5Lc,26,2,I,2_thin,10,guy falling forward and left one leg up in back
22dyGMRgestp8u5Lc,27,2,E,2_thin,1,kid
22dyGMRgestp8u5Lc,27,2,E,2_thin,2,kid sitting
22dyGMRgestp8u5Lc,27,2,E,2_thin,3,kid sitting with
22dyGMRgestp8u5Lc,27,2,E,2_thin,4,kid sitting with bunny
22dyGMRgestp8u5Lc,27,2,E,2_thin,5,kid sitting with bunny ears
22dyGMRgestp8u5Lc,28,2,L,2_thin,1,starting
22dyGMRgestp8u5Lc,28,2,L,2_thin,2,starting to
22dyGMRgestp8u5Lc,28,2,L,2_thin,3,starting to stand
22dyGMRgestp8u5Lc,28,2,L,2_thin,4,starting to stand with
22dyGMRgestp8u5Lc,28,2,L,2_thin,5,starting to stand with Bible
22dyGMRgestp8u5Lc,28,2,L,2_thin,6,starting to stand with Bible facing
22dyGMRgestp8u5Lc,28,2,L,2_thin,7,starting to stand with Bible facing right
22dyGMRgestp8u5Lc,29,2,D,2_thin,1,Priest
22dyGMRgestp8u5Lc,29,2,D,2_thin,2,Priest standing
22dyGMRgestp8u5Lc,29,2,D,2_thin,3,Priest standing facing
22dyGMRgestp8u5Lc,29,2,D,2_thin,4,Priest standing facing left
22dyGMRgestp8u5Lc,29,2,D,2_thin,5,Priest standing facing left with
22dyGMRgestp8u5Lc,29,2,D,2_thin,6,Priest standing facing left with Bible
22dyGMRgestp8u5Lc,30,2,F,2_thin,1,guy
22dyGMRgestp8u5Lc,30,2,F,2_thin,2,guy relaxing
22dyGMRgestp8u5Lc,30,2,F,2_thin,3,guy relaxing in
22dyGMRgestp8u5Lc,30,2,F,2_thin,4,guy relaxing in park
22dyGMRgestp8u5Lc,30,2,F,2_thin,5,guy relaxing in park facing
22dyGMRgestp8u5Lc,30,2,F,2_thin,6,guy relaxing in park facing left
22dyGMRgestp8u5Lc,30,2,F,2_thin,7,guy relaxing in park facing left arms
22dyGMRgestp8u5Lc,30,2,F,2_thin,8,guy relaxing in park facing left arms not
22dyGMRgestp8u5Lc,30,2,F,2_thin,9,guy relaxing in park facing left arms not visible
22dyGMRgestp8u5Lc,31,2,C,2_thin,1,jumping
22dyGMRgestp8u5Lc,31,2,C,2_thin,2,jumping off
22dyGMRgestp8u5Lc,31,2,C,2_thin,3,jumping off building
22dyGMRgestp8u5Lc,31,2,C,2_thin,4,jumping off building to
22dyGMRgestp8u5Lc,31,2,C,2_thin,5,jumping off building to the
22dyGMRgestp8u5Lc,31,2,C,2_thin,6,jumping off building to the left
22dyGMRgestp8u5Lc,31,2,C,2_thin,7,jumping off building to the left arms
22dyGMRgestp8u5Lc,31,2,C,2_thin,8,jumping off building to the left arms up
22dyGMRgestp8u5Lc,32,2,K,2_thin,1,kneeling
22dyGMRgestp8u5Lc,32,2,K,2_thin,2,kneeling to
22dyGMRgestp8u5Lc,32,2,K,2_thin,3,kneeling to right
22dyGMRgestp8u5Lc,32,2,K,2_thin,4,kneeling to right with
22dyGMRgestp8u5Lc,32,2,K,2_thin,5,kneeling to right with Bible
22dyGMRgestp8u5Lc,33,2,J,2_thin,1,half
22dyGMRgestp8u5Lc,33,2,J,2_thin,2,half a
22dyGMRgestp8u5Lc,33,2,J,2_thin,3,half a bowl
22dyGMRgestp8u5Lc,33,2,J,2_thin,4,half a bowl or
22dyGMRgestp8u5Lc,33,2,J,2_thin,5,half a bowl or pot
22dyGMRgestp8u5Lc,33,2,J,2_thin,6,half a bowl or pot with
22dyGMRgestp8u5Lc,33,2,J,2_thin,7,half a bowl or pot with a
22dyGMRgestp8u5Lc,33,2,J,2_thin,8,half a bowl or pot with a triangle
22dyGMRgestp8u5Lc,33,2,J,2_thin,9,half a bowl or pot with a triangle on
